KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000850001,T000850002,T000850003,T000850004,T000850005,T000850006,T000850007,T000850008
05201145002,3,秋田市,寺内蛭根２丁目,0,,,211,51,78,31,33,15,525,2.4881516588
05201145003,3,秋田市,寺内蛭根３丁目,0,,,239,53,94,50,29,9,576,2.4100418410
052011460,2,秋田市,寺内,0,,,338,109,117,62,35,10,750,2.2189349112
052011470,2,秋田市,寺内,0,,,56,24,17,9,4,1,112,2.0000000000
052011480,2,秋田市,寺内,0,,,22,5,11,2,2,2,51,2.3181818182
052011490,2,秋田市,寺内,0,,,105,29,41,20,11,3,236,2.2476190476
052011500,2,秋田市,寺内,0,,,66,16,25,9,12,3,162,2.4545454545
052011510,2,秋田市,寺内,0,,,48,11,21,10,4,2,109,2.2708333333
052011520,2,秋田市,河辺三内,0,,,445,94,150,93,47,29,1219,2.7393258427
05201152001,3,秋田市,河辺三内字砂子渕,0,,,35,7,16,6,5,-,83,2.3714285714
05201152002,3,秋田市,河辺三内字三内段,0,,,36,7,10,7,7,5,101,2.8055555556
05201152003,3,秋田市,河辺三内字留見瀬,0,,,14,2,3,3,3,1,48,3.4285714286
05201152004,3,秋田市,河辺三内字繋沢,0,,,27,6,7,8,2,2,77,2.8518518519
05201152005,3,秋田市,河辺三内字飛沢上段,0,,,28,10,8,2,4,3,70,2.5000000000
05201152006,3,秋田市,河辺三内字鳥海,0,,,6,2,-,2,-,-,20,3.3333333333
05201152007,3,秋田市,河辺三内字野崎,0,,,43,10,17,8,3,2,112,2.6046511628
05201152008,3,秋田市,河辺三内字野崎,0,,,20,7,5,3,1,3,51,2.5500000000
05201152009,3,秋田市,河辺三内字外川原,0,,,15,1,6,4,1,2,47,3.1333333333
05201152010,3,秋田市,河辺三内字外川原,0,,,20,4,9,3,3,1,48,2.4000000000
05201152011,3,秋田市,河辺三内字外川原,0,,,22,1,11,6,2,1,60,2.7272727273
05201152012,3,秋田市,河辺三内字道山,0,,,23,6,8,5,3,-,57,2.4782608696
05201152013,3,秋田市,河辺三内字寺田,0,,,50,7,17,14,4,3,146,2.9200000000
05201152014,3,秋田市,河辺三内字上野,0,,,8,2,1,2,1,-,27,3.3750000000
05201152015,3,秋田市,河辺三内字田尻下野田,0,,,51,15,15,12,6,1,124,2.4313725490
05201152016,3,秋田市,河辺三内字五郎谷地溜池下,0,,,6,1,2,2,-,-,17,2.8333333333
05201152017,3,秋田市,河辺三内字曽場台,0,,,41,6,15,6,2,5,131,3.1951219512
05201152018,3,秋田市,河辺三内字飛沢上段,0,,,-,-,-,-,-,-,-,-
05201152019,3,秋田市,河辺三内字田尻中野,0,,,-,-,-,-,-,-,-,-
05201152020,3,秋田市,河辺三内字小貝沢,0,,,-,-,-,-,-,-,-,-
052011530,2,秋田市,河辺岩見,0,,,324,74,106,73,40,18,839,2.5895061728
05201153001,3,秋田市,河辺岩見字萱森中谷地,0,,,35,7,14,7,5,1,88,2.5142857143
05201153002,3,秋田市,河辺岩見字萱森留見瀬,0,,,9,3,2,3,1,-,20,2.2222222222
05201153003,3,秋田市,河辺岩見字野崎,0,,,6,-,3,3,-,-,15,2.5000000000
05201153004,3,秋田市,河辺岩見字八慶,0,,,25,2,10,7,3,3,70,2.8000000000
05201153005,3,秋田市,河辺岩見字鍛冶屋敷,0,,,19,4,4,2,3,4,63,3.3157894737
05201153006,3,秋田市,河辺岩見字関口川原,0,,,17,5,5,5,2,-,38,2.2352941176
05201153007,3,秋田市,河辺岩見字岩見,0,,,19,4,6,6,1,1,49,2.5789473684
05201153008,3,秋田市,河辺岩見字鍛冶屋敷,0,,,24,3,11,5,3,1,63,2.6250000000
05201153009,3,秋田市,河辺岩見字杉沢台,0,,,35,6,8,9,4,5,110,3.1428571429
05201153010,3,秋田市,河辺岩見字東,0,,,28,6,9,5,5,2,76,2.7142857143
05201153011,3,秋田市,河辺岩見字小平岱,0,,,37,8,15,8,5,-,88,2.3783783784
05201153012,3,秋田市,河辺岩見字新川,0,,,15,6,6,1,1,-,31,2.0666666667
05201153013,3,秋田市,河辺岩見字鵜養,0,,,32,11,9,7,2,1,76,2.3750000000
05201153014,3,秋田市,河辺岩見字鵜養,0,,,23,9,4,5,5,-,52,2.2608695652
05201153015,3,秋田市,河辺岩見字会沢,0,,,-,-,-,-,-,-,-,-
05201153016,3,秋田市,河辺岩見字会沢,0,,,-,-,-,-,-,-,-,-
05201153017,3,秋田市,河辺岩見字桂渕,0,,,-,-,-,-,-,-,-,-
05201153018,3,秋田市,河辺岩見字財ノ神,0,,,-,-,-,-,-,-,-,-
052011540,2,秋田市,河辺和田,0,,,667,183,190,124,100,38,1730,2.5937031484
05201154002,3,秋田市,河辺和田字宮崎,0,,,21,5,6,5,4,-,55,2.6190476190
05201154003,3,秋田市,河辺和田字岡村,0,,,50,5,18,12,6,2,154,3.0800000000
05201154004,3,秋田市,河辺和田字坂本北,0,,,34,8,9,11,3,2,87,2.5588235294
05201154005,3,秋田市,河辺和田字式田,1,,162004,24,6,4,4,7,2,70,2.9166666667
05201154006,3,秋田市,河辺和田字坂本北,0,,,53,14,16,7,5,5,151,2.8490566038
05201154007,3,秋田市,河辺和田字下石川,0,,,9,1,1,3,3,1,29,3.2222222222
05201154008,3,秋田市,河辺和田字式田,0,,,29,5,8,5,7,2,88,3.0344827586
05201154009,3,秋田市,河辺和田字式田,0,,,16,3,7,1,2,2,44,2.7500000000
05201154010,3,秋田市,河辺和田字式田,0,,,27,6,9,5,5,2,69,2.5555555556
05201154011,3,秋田市,河辺和田字和田,0,,,32,11,10,5,5,1,71,2.2187500000
05201154012,3,秋田市,河辺和田字和田,0,,,14,4,6,2,2,-,30,2.1428571429
05201154013,3,秋田市,河辺和田字下タ川原,0,,,34,11,10,7,2,2,82,2.4117647059
05201154014,3,秋田市,河辺和田字和田,0,,,20,4,4,3,5,2,63,3.1500000000
05201154015,3,秋田市,河辺和田字和田,0,,,16,3,2,7,4,-,44,2.7500000000
05201154016,3,秋田市,河辺和田字和田,0,,,8,6,-,1,1,-,13,1.6250000000
05201154017,3,秋田市,河辺和田字和田,0,,,24,9,7,5,1,1,54,2.2500000000
05201154018,3,秋田市,河辺和田字和田,0,,,16,5,5,1,2,3,41,2.5625000000
05201154019,3,秋田市,河辺和田字和田,0,,,17,11,4,1,1,-,26,1.5294117647
05201154020,3,秋田市,河辺和田字和田,0,,,13,2,5,1,3,1,39,3.0000000000
05201154021,3,秋田市,河辺和田字和田,0,,,14,3,5,3,-,-,43,3.0714285714
05201154022,3,秋田市,河辺和田字上中野,0,,,48,23,12,8,4,1,92,1.9166666667
05201154023,3,秋田市,河辺和田字上中野,0,,,25,7,11,2,2,3,58,2.3200000000
05201154024,3,秋田市,河辺和田字上中野,0,,,31,9,9,6,4,1,79,2.5483870968
05201154025,3,秋田市,河辺和田字北条ケ崎,0,,,30,11,4,6,8,1,74,2.4666666667
05201154026,3,秋田市,河辺和田字上中野,0,,,33,6,12,5,7,2,89,2.6969696970
05201154027,3,秋田市,河辺和田字北条ケ崎,0,,,29,5,6,8,7,2,85,2.9310344828
05201154028,3,秋田市,河辺和田字上中野,0,,,-,-,-,-,-,-,-,-
052011550,2,秋田市,河辺諸井,0,,,136,23,34,31,27,9,421,3.0955882353
05201155001,3,秋田市,河辺諸井字山根,0,,,47,7,15,9,9,5,137,2.9148936170
05201155002,3,秋田市,河辺諸井字上諸井,0,,,29,8,6,6,5,2,82,2.8275862069
05201155003,3,秋田市,河辺諸井字下川原,0,,,7,1,-,3,1,1,28,4.0000000000
05201155004,3,秋田市,河辺諸井字下諸井,0,,,40,5,11,12,7,1,125,3.1250000000
05201155005,3,秋田市,河辺諸井字大部,0,,,13,2,2,1,5,-,49,3.7692307692
052011560,2,秋田市,河辺高岡,0,,,56,6,22,11,10,5,160,2.8571428571
05201156001,3,秋田市,河辺高岡字河原田下段,0,,,17,1,8,5,1,2,46,2.7058823529
05201156002,3,秋田市,河辺高岡字河原田,0,,,18,1,6,2,7,2,57,3.1666666667
05201156003,3,秋田市,河辺高岡字川原田,0,,,21,4,8,4,2,1,57,2.7142857143
05201156004,3,秋田市,河辺高岡字岩ノ沢,0,,,-,-,-,-,-,-,-,-
052011570,2,秋田市,河辺赤平,0,,,85,12,23,17,14,9,275,3.2352941176
05201157001,3,秋田市,河辺赤平字境田,0,,,19,2,5,1,5,4,67,3.5263157895
05201157002,3,秋田市,河辺赤平字中村,0,,,15,1,6,6,2,-,39,2.6000000000
05201157003,3,秋田市,河辺赤平字小曽根,0,,,24,6,6,5,2,1,74,3.0833333333
05201157004,3,秋田市,河辺赤平字小蟹沢,0,,,27,3,6,5,5,4,95,3.5185185185
052011580,2,秋田市,河辺大沢,0,,,27,-,7,10,1,3,100,3.7037037037
05201158001,3,秋田市,河辺大沢字中島,0,,,27,-,7,10,1,3,100,3.7037037037
05201158002,3,秋田市,河辺大沢字大沢,0,,,-,-,-,-,-,-,-,-
052011590,2,秋田市,河辺神内,0,,,82,24,16,17,12,9,229,2.7926829268
05201159002,3,秋田市,河辺神内字樋沢,0,,,32,9,6,7,4,4,95,2.9687500000
05201159003,3,秋田市,河辺神内字坂ノ下,0,,,16,2,3,4,1,4,56,3.5000000000
05201159004,3,秋田市,河辺神内字鶴巻,0,,,9,3,1,2,2,1,24,2.6666666667
05201159005,3,秋田市,河辺神内字四国,0,,,25,10,6,4,5,-,54,2.1600000000
05201159006,3,秋田市,河辺神内字宇利沢,0,,,-,-,-,-,-,-,-,-
052011600,2,秋田市,河辺大張野,0,,,60,17,18,12,9,1,152,2.5333333333
05201160001,3,秋田市,河辺大張野字山根,0,,,9,2,2,-,3,-,34,3.7777777778
05201160002,3,秋田市,河辺大張野字道ノ下,0,,,14,1,6,6,1,-,35,2.5000000000
05201160004,3,秋田市,河辺大張野字道ノ下,0,,,37,14,10,6,5,1,83,2.2432432432
05201160005,3,秋田市,河辺大張野字水口沢,0,,,-,-,-,-,-,-,-,-
052011610,2,秋田市,河辺北野田高屋,0,,,485,97,145,103,78,32,1360,2.8041237113
05201161001,3,秋田市,河辺北野田高屋字畑ノ沢,0,,,22,7,2,4,3,2,72,3.2727272727
05201161002,3,秋田市,河辺北野田高屋字獅子岱,0,,,12,1,4,2,3,1,38,3.1666666667
05201161003,3,秋田市,河辺北野田高屋字黒沼上堤下,0,,,40,2,19,7,4,1,126,3.1500000000
05201161004,3,秋田市,河辺北野田高屋字神田,0,,,45,9,16,7,5,4,129,2.8666666667
05201161005,3,秋田市,河辺北野田高屋字榊表,0,,,48,12,14,10,8,2,124,2.5833333333
05201161006,3,秋田市,河辺北野田高屋字小高,0,,,15,3,7,4,1,-,33,2.2000000000
05201161007,3,秋田市,河辺北野田高屋字前田,0,,,8,-,1,4,1,1,29,3.6250000000
05201161008,3,秋田市,河辺北野田高屋字前田,0,,,44,7,13,8,9,4,132,3.0000000000
05201161009,3,秋田市,河辺北野田高屋字上前田表,0,,,23,5,4,5,5,2,71,3.0869565217
05201161010,3,秋田市,河辺北野田高屋字茱萸野,0,,,36,6,7,13,5,4,105,2.9166666667
05201161011,3,秋田市,河辺北野田高屋字雷谷地,0,,,31,3,11,7,6,3,91,2.9354838710
05201161012,3,秋田市,河辺北野田高屋字雷谷地,0,,,77,25,25,15,8,2,176,2.2857142857
05201161013,3,秋田市,河辺北野田高屋字黒沼下堤下,1,,161014,84,17,22,17,20,6,234,2.7857142857
05201161014,3,秋田市,河辺北野田高屋字黒沼下堤下,2,161013,,X,X,X,X,X,X,X,X
05201161015,3,秋田市,河辺北野田高屋字堂ノ前,0,,,-,-,-,-,-,-,-,-
05201161016,3,秋田市,河辺北野田高屋字栗山沢,0,,,-,-,-,-,-,-,-,-
05201161017,3,秋田市,河辺北野田高屋字黒沼下堤下,0,,,-,-,-,-,-,-,-,-
052011620,2,秋田市,河辺松渕,0,,,189,42,48,40,41,10,520,2.7513227513
05201162001,3,秋田市,河辺松渕字高田,0,,,44,21,7,2,11,2,101,2.2954545455
05201162002,3,秋田市,河辺松渕字松渕,0,,,82,12,21,23,18,4,239,2.9146341463
05201162003,3,秋田市,河辺松渕字川原田家ノ後,0,,,48,8,12,10,11,4,144,3.0000000000
05201162004,3,秋田市,河辺松渕字東沢,2,154005,,X,X,X,X,X,X,X,X
05201162005,3,秋田市,河辺松渕字大滝沢,0,,,-,-,-,-,-,-,-,-
05201162019,3,秋田市,河辺松渕字川原田,0,,,15,1,8,5,1,-,36,2.4000000000
052011630,2,秋田市,河辺戸島,0,,,277,54,61,62,45,19,867,3.1299638989
05201163001,3,秋田市,河辺戸島字中川原,0,,,15,4,1,5,2,-,47,3.1333333333
05201163002,3,秋田市,河辺戸島字本町,0,,,33,10,7,4,6,1,97,2.9393939394
05201163003,3,秋田市,河辺戸島字本町,0,,,37,6,9,9,8,2,115,3.1081081081
05201163004,3,秋田市,河辺戸島字本町,0,,,67,7,15,18,15,2,224,3.3432835821
05201163006,3,秋田市,河辺戸島字本町,0,,,19,4,4,6,1,1,58,3.0526315789
05201163007,3,秋田市,河辺戸島字川苗代,0,,,16,6,4,1,3,1,40,2.5000000000
05201163008,3,秋田市,河辺戸島字本町,0,,,31,7,7,7,6,2,88,2.8387096774
05201163009,3,秋田市,河辺戸島字本町,0,,,25,6,5,4,2,3,84,3.3600000000
05201163010,3,秋田市,河辺戸島字上野,0,,,-,-,-,-,-,-,-,-
05201163011,3,秋田市,河辺戸島字大古川,0,,,9,-,1,3,1,3,36,4.0000000000
05201163012,3,秋田市,河辺戸島字七曲,2,163013,,X,X,X,X,X,X,X,X
05201163013,3,秋田市,河辺戸島字白熊沢,1,,163012;163014,25,4,8,5,1,4,78,3.1200000000
05201163014,3,秋田市,河辺戸島字上野,2,163013,,X,X,X,X,X,X,X,X
05201163015,3,秋田市,河辺戸島字七曲台,0,,,-,-,-,-,-,-,-,-
05201163016,3,秋田市,河辺戸島字井戸尻台,0,,,-,-,-,-,-,-,-,-
05201163017,3,秋田市,河辺戸島字戸島舘,0,,,-,-,-,-,-,-,-,-
05201163018,3,秋田市,河辺戸島字大堤山,0,,,-,-,-,-,-,-,-,-
052011640,2,秋田市,河辺畑谷,0,,,88,11,23,20,18,6,287,3.2613636364
05201164001,3,秋田市,河辺畑谷字丸山,0,,,20,2,4,8,4,2,60,3.0000000000
05201164002,3,秋田市,河辺畑谷字中村,0,,,15,1,5,4,2,1,48,3.2000000000
05201164003,3,秋田市,河辺畑谷字大又,0,,,31,3,8,4,8,3,115,3.7096774194
05201164004,3,秋田市,河辺畑谷字大又,0,,,15,4,3,2,3,-,47,3.1333333333
05201164005,3,秋田市,河辺畑谷字岱,0,,,7,1,3,2,1,-,17,2.4285714286
052011650,2,秋田市,河辺豊成,0,,,27,6,9,5,4,2,71,2.6296296296
052011660,2,秋田市,雄和芝野新田,0,,,132,20,39,28,26,12,392,2.9696969697
052011670,2,秋田市,雄和田草川,0,,,182,19,64,35,27,21,567,3.1153846154
052011680,2,秋田市,雄和椿川,0,,,337,74,102,71,48,24,921,2.7329376855
052011690,2,秋田市,雄和下黒瀬,0,,,112,16,37,23,13,12,344,3.0714285714
052011700,2,秋田市,雄和平沢,0,,,91,12,20,25,11,12,299,3.2857142857
052011710,2,秋田市,雄和石田,0,,,58,9,22,13,5,5,162,2.7931034483
052011720,2,秋田市,雄和妙法,0,,,48,6,10,17,9,2,149,3.1041666667
052011730,2,秋田市,雄和平尾鳥,0,,,95,13,27,21,13,14,300,3.1578947368
052011740,2,秋田市,雄和種沢,0,,,112,22,38,18,13,11,326,2.9107142857
052011750,2,秋田市,雄和相川,0,,,233,43,68,48,38,15,691,2.9656652361
052011760,2,秋田市,雄和戸賀沢,0,,,27,4,10,1,5,3,92,3.4074074074
052011770,2,秋田市,雄和女米木,0,,,104,13,34,27,9,10,323,3.1057692308
052011780,2,秋田市,雄和左手子,0,,,34,3,5,11,9,4,115,3.3823529412
052011790,2,秋田市,雄和向野,0,,,22,1,9,4,3,2,74,3.3636363636
052011800,2,秋田市,雄和新波,0,,,129,17,42,19,25,9,411,3.1860465116
052011810,2,秋田市,雄和繋,0,,,43,2,7,12,13,2,159,3.6976744186
052011820,2,秋田市,雄和神ケ村,0,,,63,13,23,12,10,1,165,2.6190476190
052011830,2,秋田市,雄和碇田,0,,,40,8,9,11,3,7,120,3.0000000000
052011840,2,秋田市,雄和萱ケ沢,0,,,94,16,36,18,12,6,257,2.7340425532
052019900,2,秋田市,,0,,,-,-,-,-,-,-,-,-
05202,1,能代市,,0,,,22295,6780,7179,4125,2551,979,52977,2.3761830007
052020010,2,能代市,上町,0,,,99,40,29,19,6,3,206,2.0808080808
052020020,2,能代市,万町,0,,,203,88,75,21,14,4,385,1.8965517241
052020030,2,能代市,日吉町,0,,,189,63,69,38,13,3,400,2.1164021164
052020040,2,能代市,御指南町,0,,,122,54,27,23,11,6,257,2.1065573770
052020050,2,能代市,富町,0,,,183,70,68,23,14,5,375,2.0491803279
052020060,2,能代市,畠町,0,,,102,34,38,18,7,3,219,2.1470588235
052020070,2,能代市,東町,0,,,133,41,51,18,13,7,304,2.2857142857
052020080,2,能代市,大町,0,,,129,57,38,16,10,4,266,2.0620155039
052020090,2,能代市,川反町,0,,,100,28,31,15,14,7,258,2.5800000000
052020100,2,能代市,浜通町,0,,,59,30,15,4,5,4,119,2.0169491525
052020110,2,能代市,清助町,0,,,204,71,71,34,17,9,441,2.1617647059
052020120,2,能代市,大手町,0,,,138,58,37,22,14,3,294,2.1304347826
052020130,2,能代市,盤若町,0,,,83,41,20,10,10,1,162,1.9518072289
052020140,2,能代市,末広町,0,,,277,85,108,44,28,11,607,2.1913357401
052020150,2,能代市,景林町,0,,,219,85,72,35,19,7,452,2.0639269406
052020160,2,能代市,西通町,0,,,191,79,64,31,13,3,373,1.9528795812
052020170,2,能代市,柳町,0,,,128,46,40,28,12,2,268,2.0937500000
052020180,2,能代市,住吉町,0,,,319,132,104,56,16,9,629,1.9717868339
052020190,2,能代市,栄町,0,,,249,93,77,42,26,5,540,2.1686746988
052020200,2,能代市,通町,0,,,94,37,32,14,9,2,189,2.0106382979
052020210,2,能代市,若松町,0,,,128,53,33,23,15,3,270,2.1093750000
052020220,2,能代市,追分町,0,,,47,19,13,13,1,1,93,1.9787234043
052020230,2,能代市,元町,0,,,196,90,56,32,15,2,374,1.9081632653
052020240,2,能代市,南元町,0,,,129,48,46,17,13,1,274,2.1240310078
052020250,2,能代市,明治町,0,,,212,93,65,40,10,2,405,1.9103773585
052020260,2,能代市,中和,0,,,439,175,133,76,34,17,915,2.0842824601
05202026001,3,能代市,中和一丁目,0,,,238,96,70,38,22,10,501,2.1050420168
05202026002,3,能代市,中和二丁目,0,,,201,79,63,38,12,7,414,2.0597014925
052020270,2,能代市,緑町,0,,,95,42,24,20,7,1,189,1.9894736842
052020280,2,能代市,出戸本町,0,,,313,112,77,71,33,9,730,2.3322683706
052020290,2,能代市,花園町,0,,,176,54,73,35,8,4,370,2.1022727273
052020300,2,能代市,青葉町,0,,,206,89,61,38,13,3,405,1.9660194175
052020310,2,能代市,昭南町,0,,,145,60,47,21,14,3,288,1.9862068966
052020320,2,能代市,松美町,0,,,203,68,80,30,16,7,429,2.1133004926
052020330,2,能代市,萩の台,0,,,13,1,3,4,3,2,41,3.1538461538
052020340,2,能代市,能代町,0,,,914,297,344,131,100,28,2007,2.1958424508
05202034001,3,能代市,能代町字日和山下,0,,,37,10,18,3,4,2,81,2.1891891892
05202034002,3,能代市,能代町字中川原,0,,,383,123,161,42,39,11,826,2.1566579634
05202034003,3,能代市,能代町字赤沼,0,,,494,164,165,86,57,15,1100,2.2267206478
05202034004,3,能代市,能代町字清助町下中川原,0,,,-,-,-,-,-,-,-,-
052020370,2,能代市,字鳥小屋,0,,,485,206,130,78,53,11,1012,2.0865979381
052020380,2,能代市,字彩霞長根,0,,,238,91,82,33,20,11,495,2.0798319328
052020390,2,能代市,字豊祥岱,0,,,177,49,66,30,16,10,424,2.3954802260
052020400,2,能代市,字藤山,0,,,144,45,39,29,21,7,349,2.4236111111
052020410,2,能代市,町丁字コード0410の計,0,,,193,61,58,37,27,6,450,2.3316062176
05202041001,3,能代市,字東大瀬,0,,,97,30,31,21,11,1,222,2.2886597938
05202041002,3,能代市,字西大瀬,0,,,96,31,27,16,16,5,228,2.3750000000
052020420,2,能代市,字大瀬侭下,0,,,708,270,224,117,70,11,1503,2.1228813559
052020430,2,能代市,字養蚕,0,,,170,43,68,32,19,1,400,2.3529411765
052020440,2,能代市,町丁字コード0440の計,0,,,106,25,34,18,18,5,281,2.6509433962
05202044001,3,能代市,字下悪戸,0,,,65,17,21,10,12,3,165,2.5384615385
05202044002,3,能代市,字仁井田白山,0,,,41,8,13,8,6,2,116,2.8292682927
052020450,2,能代市,字機織轌ノ目,0,,,542,165,182,92,62,25,1286,2.3726937269
052020460,2,能代市,坂形,0,,,74,16,25,18,9,4,189,2.5540540541
05202046001,3,能代市,坂形字鳥形,0,,,42,11,14,10,3,3,103,2.4523809524
05202046002,3,能代市,坂形字堂ノ後,0,,,32,5,11,8,6,1,86,2.6875000000
052020470,2,能代市,外荒巻,0,,,10,-,3,1,5,-,35,3.5000000000
052020490,2,能代市,字鳳凰岱,0,,,245,46,73,52,44,17,687,2.8040816327
052020500,2,能代市,字昇平岱,0,,,285,82,104,58,24,12,653,2.2912280702
052020510,2,能代市,字寿域長根,0,,,565,192,172,97,71,21,1292,2.2867256637
052020520,2,能代市,字長崎,0,,,413,110,141,80,52,16,1009,2.4430992736
052020530,2,能代市,字田子向,0,,,251,86,87,45,21,11,540,2.1513944223
052020540,2,能代市,町丁字コード0540の計,0,,,1226,334,335,267,194,70,3095,2.5244698206
05202054001,3,能代市,字松長布,0,,,147,38,48,28,23,6,364,2.4761904762
05202054002,3,能代市,字坊ケ崎,0,,,98,13,20,27,24,11,306,3.1224489796
05202054003,3,能代市,字下野,0,,,80,24,19,18,15,3,197,2.4625000000
05202054004,3,能代市,字下古川布,0,,,95,12,35,21,16,10,265,2.7894736842
05202054005,3,能代市,字下瀬,0,,,141,39,41,26,29,2,350,2.4822695035
05202054006,3,能代市,字中柳,0,,,30,9,9,6,6,-,69,2.3000000000
05202054007,3,能代市,字大内田,0,,,172,34,64,36,23,9,444,2.5813953488
05202054008,3,能代市,字高塙,0,,,81,43,21,9,5,3,147,1.8148148148
05202054009,3,能代市,字新山前,0,,,259,100,52,57,33,13,597,2.3050193050
05202054010,3,能代市,字中谷地,0,,,-,-,-,-,-,-,-,-
05202054011,3,能代市,字塩干田,0,,,12,-,2,7,-,3,40,3.3333333333
05202054012,3,能代市,字田屋,0,,,21,2,5,5,4,3,72,3.4285714286
05202054013,3,能代市,字柏子所,1,,054014;054015;054017,29,7,6,9,4,2,78,2.6896551724
05202054014,3,能代市,字九郎左エ門笹台,2,054013,,X,X,X,X,X,X,X,X
05202054015,3,能代市,字腹鞁ノ沢,2,054013,,X,X,X,X,X,X,X,X
05202054016,3,能代市,字寺向,0,,,-,-,-,-,-,-,-,-
05202054017,3,能代市,榊,2,054013,,X,X,X,X,X,X,X,X
05202054018,3,能代市,字下柳,0,,,61,13,13,18,12,5,166,2.7213114754
052020550,2,能代市,向能代,0,,,627,164,241,118,65,23,1477,2.3556618820
05202055001,3,能代市,向能代字上野,0,,,219,65,90,30,24,7,487,2.2237442922
05202055002,3,能代市,向能代字上野越,0,,,67,16,26,13,6,5,163,2.4328358209
05202055003,3,能代市,向能代字平影野,0,,,163,43,55,40,17,4,386,2.3680981595
05202055004,3,能代市,向能代字トトメキ,0,,,178,40,70,35,18,7,441,2.4775280899
052020560,2,能代市,落合,0,,,2102,724,621,365,255,89,4834,2.2997145576
05202056000,3,能代市,落合字上悪土,2,056013,,X,X,X,X,X,X,X,X
05202056001,3,能代市,落合字上谷地,0,,,40,7,20,9,2,1,94,2.3500000000
05202056002,3,能代市,落合字下前田,0,,,166,90,32,24,14,5,313,1.8855421687
05202056003,3,能代市,落合字上前田,0,,,-,-,-,-,-,-,-,-
05202056004,3,能代市,落合字上大野台,0,,,5,2,1,-,1,1,13,2.6000000000
05202056005,3,能代市,落合字中大野台,0,,,275,79,103,51,28,9,628,2.2836363636
05202056006,3,能代市,落合字中大野,0,,,194,46,65,42,25,9,491,2.5309278351
05202056007,3,能代市,落合字下大野,0,,,221,54,75,48,29,9,547,2.4751131222
05202056008,3,能代市,落合字下谷地,0,,,259,45,93,52,47,16,691,2.6679536680
05202056009,3,能代市,落合字落合,0,,,166,48,50,31,21,11,412,2.4819277108
05202056010,3,能代市,落合字砂田,0,,,99,42,26,10,11,7,222,2.2424242424
05202056011,3,能代市,落合字綱割,0,,,136,40,46,22,10,10,340,2.5000000000
05202056012,3,能代市,落合字古釜谷地,0,,,312,160,52,43,45,8,641,2.0544871795
05202056013,3,能代市,落合字下悪土,1,,056000,114,65,22,15,12,-,202,1.7719298246
05202056014,3,能代市,落合字古悪土,0,,,10,3,5,1,-,-,23,2.3000000000
05202056015,3,能代市,落合字亀谷地,0,,,70,34,20,8,5,2,134,1.9142857143
05202056016,3,能代市,落合字下台,0,,,35,9,11,9,5,1,83,2.3714285714
05202056017,3,能代市,落合字大開,0,,,-,-,-,-,-,-,-,-
052020570,2,能代市,須田,0,,,65,14,27,12,8,2,158,2.4307692308
05202057001,3,能代市,須田字上台,0,,,-,-,-,-,-,-,-,-
05202057002,3,能代市,須田字屋布添,0,,,65,14,27,12,8,2,158,2.4307692308
052020580,2,能代市,竹生,0,,,134,29,42,31,13,11,362,2.7014925373
05202058001,3,能代市,竹生字竹生,0,,,98,20,33,21,10,8,266,2.7142857143
05202058002,3,能代市,竹生字笹ノ台,0,,,36,9,9,10,3,3,96,2.6666666667
052020590,2,能代市,磐,0,,,64,11,22,10,10,7,184,2.8750000000
05202059001,3,能代市,磐字栗山,0,,,45,4,15,9,9,5,140,3.1111111111
05202059002,3,能代市,磐字杉沢野,0,,,19,7,7,1,1,2,44,2.3157894737
052020600,2,能代市,真壁地,0,,,112,23,36,26,16,8,296,2.6428571429
05202060001,3,能代市,真壁地字トトメキ沢,0,,,18,2,6,4,4,1,53,2.9444444444
05202060002,3,能代市,真壁地字上野,0,,,-,-,-,-,-,-,-,-
05202060003,3,能代市,真壁地字下悪土,0,,,38,7,14,8,5,3,100,2.6315789474
05202060004,3,能代市,真壁地字道添,0,,,56,14,16,14,7,4,143,2.5535714286
052020610,2,能代市,吹越,0,,,38,5,14,7,6,3,112,2.9473684211
052020620,2,能代市,荷八田,0,,,57,10,18,16,5,3,160,2.8070175439
05202062001,3,能代市,荷八田字合ノ野,0,,,41,9,11,13,3,3,110,2.6829268293
05202062002,3,能代市,荷八田字竹原,1,,062003,16,1,7,3,2,-,50,3.1250000000
05202062003,3,能代市,荷八田字塞ノ神,2,062002,,X,X,X,X,X,X,X,X
052020630,2,能代市,朴瀬,0,,,134,23,44,23,21,12,395,2.9477611940
05202063001,3,能代市,朴瀬字村下大川反,0,,,56,4,17,12,11,9,181,3.2321428571
05202063002,3,能代市,朴瀬字山中,1,,063003,24,7,13,2,1,-,50,2.0833333333
05202063003,3,能代市,朴瀬字越田畔,2,063002,,X,X,X,X,X,X,X,X
05202063004,3,能代市,朴瀬字藤切台,0,,,16,1,5,3,4,1,54,3.3750000000
05202063005,3,能代市,朴瀬字築法師,0,,,38,11,9,6,5,2,110,2.8947368421
052020640,2,能代市,比八田,0,,,90,12,29,20,19,4,262,2.9111111111
05202064001,3,能代市,比八田字八幡下,0,,,36,4,11,10,9,1,103,2.8611111111
05202064002,3,能代市,比八田字十二ケ村,0,,,54,8,18,10,10,3,159,2.9444444444
05202064003,3,能代市,比八田字東田面,0,,,-,-,-,-,-,-,-,-
